"","start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"381",2023-07-01,"ped",502,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Jul"
"382",2023-08-01,"ped",506,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Aug"
"383",2023-08-01,"bike",289,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Aug"
"384",2023-09-01,"ped",515,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Sep"
"385",2023-09-01,"bike",256,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Sep"
"386",2023-10-01,"ped",714,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Oct"
"387",2023-10-01,"bike",230,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Oct"
"388",2023-11-01,"bike",148,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Nov"
"389",2023-11-01,"ped",1305,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Nov"
"390",2023-12-01,"ped",2314,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Dec"
"391",2023-12-01,"bike",99,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2023,"Dec"
"392",2024-01-01,"ped",2518,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Jan"
"393",2024-01-01,"bike",85,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Jan"
"394",2024-02-01,"bike",130,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Feb"
"395",2024-02-01,"ped",2849,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Feb"
"396",2024-03-01,"ped",644,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Mar"
"397",2024-03-01,"bike",164,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Mar"
"398",2024-04-01,"ped",668,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Apr"
"399",2024-04-01,"bike",200,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"Apr"
"400",2024-05-01,"ped",617,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"May"
"401",2024-05-01,"bike",219,48,"W&OD Trail (East Falls Church)","VA","Arlington","Trail or Shared Use Path","Shared use section of Washington & Old Dominion Trail in East Falls Church near Falls Church Fire Department (Arlington County Trail ID: 1)","path/trail",38.88759,-77.16312,2024,"May"
"402",2019-01-01,"bike",24,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Jan"
"403",2019-02-01,"bike",33,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Feb"
"404",2019-03-01,"bike",43,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Mar"
"405",2019-04-01,"bike",72,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Apr"
"406",2019-05-01,"bike",88,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"May"
"407",2019-06-01,"bike",91,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Jun"
"408",2019-07-01,"bike",86,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Jul"
"409",2019-08-01,"bike",83,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Aug"
"410",2019-09-01,"bike",90,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Sep"
"411",2019-10-01,"bike",78,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Oct"
"412",2019-11-01,"bike",63,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Nov"
"413",2019-12-01,"bike",62,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2019,"Dec"
"414",2020-01-01,"bike",61,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Jan"
"415",2020-02-01,"bike",69,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Feb"
"416",2020-03-01,"bike",49,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Mar"
"417",2020-04-01,"bike",25,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Apr"
"418",2020-05-01,"bike",36,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"May"
"419",2020-06-01,"bike",41,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Jun"
"420",2020-07-01,"bike",46,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Jul"
"421",2020-08-01,"bike",55,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Aug"
"422",2020-09-01,"bike",47,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Sep"
"423",2020-10-01,"bike",53,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Oct"
"424",2020-11-01,"bike",63,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Nov"
"425",2020-12-01,"bike",44,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2020,"Dec"
"426",2021-01-01,"bike",41,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Jan"
"427",2021-02-01,"bike",43,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Feb"
"428",2021-03-01,"bike",63,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Mar"
"429",2021-04-01,"bike",67,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Apr"
"430",2021-05-01,"bike",72,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"May"
"431",2021-06-01,"bike",71,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Jun"
"432",2021-07-01,"bike",65,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Jul"
"433",2021-08-01,"bike",66,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Aug"
"434",2021-09-01,"bike",67,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Sep"
"435",2021-10-01,"bike",69,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Oct"
"436",2021-11-01,"bike",60,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Nov"
"437",2021-12-01,"bike",56,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2021,"Dec"
"438",2022-01-01,"bike",47,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2022,"Jan"
"439",2022-02-01,"bike",62,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2022,"Feb"
"440",2022-03-01,"bike",71,49,"N Quincy St (11th St)","VA","Arlington","Minor Arterial","Southbound bicyclists on bike lane on West side of N Quincy St in the 1100 block, near 11th St N","bike lane",38.88475,-77.10811,2022,"Mar"
